     X_meter,            Y_meter,        Vel_Mag_m_p_s,       Water_Depth_m
5.100833278,-1.479928819,0.367125594,0.150585022
5.100833278,-1.55993977,0.366070139,0.150594838
5.100833278,-1.639950721,0.364898328,0.150603115
5.100833278,-1.719961672,0.363330614,0.15060976
5.100833278,-1.799972623,0.360843196,0.150614862
5.100833278,-1.879983574,0.356569498,0.150618156
5.100833278,-1.959994525,0.349286131,0.150619865
5.219166887,1.960021008,0.01355344,0.149827469
5.219166887,1.880063024,0.014752436,0.149827282
5.219166887,1.80010504,0.015784558,0.149826628
5.219166887,1.720147056,0.016602286,0.149825565
5.219166887,1.640189071,0.01716311,0.14982405
5.219166887,1.560231087,0.01743806,0.149821941
5.219166887,1.480273103,0.017407127,0.149819179
5.219166887,1.400315119,0.017045939,0.149815449
5.219166887,1.320357135,0.01639862,0.149810961
5.219166887,1.240399151,0.015243139,0.149804363
5.219166612,1.160414907,0.013329053,0.149797663
5.219166612,1.080404403,0.005011393,0.149786069
5.219166612,1.000393899,0.054308839,0.149778857
5.219166612,0.920383395,0.113230423,0.149787102
5.219166612,0.840372891,0.164166586,0.149798118
5.219166612,0.760362387,0.20826902,0.149815121
5.219166612,0.680351883,0.246267294,0.149834705
5.219166612,0.600341379,0.278746071,0.149857816
5.219166612,0.520330875,0.306134049,0.149883519
5.219166612,0.440320371,0.328849407,0.149911409
5.219166612,0.360309867,0.347274612,0.149941489
5.219166612,0.280299363,0.361860171,0.149973868
5.219166612,0.200288859,0.373045027,0.150008264
5.219166612,0.120278355,0.381253916,0.150044244
5.219166612,0.040267851,0.386911405,0.150081344
5.219166612,-0.039742653,0.390425933,0.150119109
5.219166612,-0.119753157,0.392153944,0.150157027
5.219166612,-0.199763661,0.392308533,0.150194819
5.219166612,-0.279774165,0.390725226,0.150231722
5.219166612,-0.359784669,0.38642421,0.150267881
5.219166612,-0.439795173,0.377119376,0.150301843
5.219147826,-0.521680883,0.360070693,0.150333887
5.219207683,-0.599999644,0.338998144,0.150360888
5.219149589,-0.678134942,0.323918781,0.150380194
5.219166612,-0.759837188,0.327849958,0.150398728
5.219166612,-0.839847692,0.342316831,0.150416044
5.219166612,-0.919858196,0.355891186,0.15043311
5.219166612,-0.9998687,0.364630799,0.150450761
5.219166612,-1.079879204,0.368976856,0.150467439
5.219166612,-1.159889708,0.370479464,0.150483396
5.219166612,-1.239900212,0.370451519,0.150498061
5.219166612,-1.319910716,0.369729681,0.150511438
5.219166612,-1.39992122,0.368762019,0.150523428
5.219166612,-1.479931724,0.367741788,0.150534007
5.219166612,-1.559942228,0.366697554,0.150543139
5.219166612,-1.639952732,0.365518549,0.150550823
5.219166612,-1.719963236,0.363920261,0.150556984
5.219166612,-1.79997374,0.361374742,0.150561697
5.219166612,-1.879984244,0.357021233,0.150564769
5.219166612,-1.959994748,0.349661889,0.150566267
5.33750022,1.960020114,0.01452057,0.149833359
5.33750022,1.880060342,0.01573666,0.149833243
5.33750022,1.80010057,0.016724811,0.149832921
5.33750022,1.720140798,0.017467081,0.14983228
5.33750022,1.640181026,0.017906897,0.149831352
5.33750022,1.560221254,0.01801977,0.149829955
5.33750022,1.480261482,0.017779699,0.149828002
5.33750022,1.40030171,0.017188779,0.14982518
5.33750022,1.320341938,0.016238481,0.149821533
5.33750022,1.240382166,0.014913476,0.14981583
5.337499945,1.160397251,0.011971489,0.149809916
5.337499945,1.080387194,0.009455222,0.149797429
5.337499945,1.000377137,0.059114494,0.149797316
5.337499945,0.92036708,0.114612685,0.14980556
5.337499945,0.840357023,0.164093748,0.14981735
5.337499945,0.760346966,0.207496865,0.149833507
5.337499945,0.680336909,0.245120489,0.149851633
5.337499945,0.600326852,0.277398953,0.149872551
5.337499945,0.520316795,0.304703015,0.149895716
5.337499945,0.440306738,0.327409998,0.149921042
5.337499945,0.360296681,0.345912425,0.149948104
5.337499945,0.280286624,0.360591856,0.149976896
5.337499945,0.200276567,0.371889221,0.150007445
5.337499945,0.12026651,0.380234774,0.150039448
5.337499945,0.040256453,0.386043102,0.15007251
5.337499945,-0.039753604,0.389711599,0.150106239
5.337499945,-0.119763661,0.391582008,0.150140185
5.337499945,-0.199773718,0.391843935,0.150174087
5.337499945,-0.279783775,0.390300182,0.150207305
5.337499945,-0.359793832,0.385970007,0.150239831
5.337499945,-0.439803889,0.376750286,0.150270553
5.337481123,-0.521609356,0.360376044,0.150299477
5.337540846,-0.599999659,0.340679002,0.150324028
5.337482893,-0.678214305,0.326427842,0.150342233
5.337499945,-0.759844117,0.329401679,0.150359699
5.337499945,-0.839854174,0.342697001,0.150375888
5.337499945,-0.919864231,0.35580461,0.150391973
5.337499945,-0.999874288,0.364550877,0.150408422
5.337499945,-1.079884345,0.369062927,0.150424067
5.337499945,-1.159894402,0.370732832,0.150439002
5.337499945,-1.239904459,0.370826726,0.150452734
5.337499945,-1.319914516,0.370182897,0.150465252
5.337499945,-1.399924573,0.369262176,0.15047646
5.337499945,-1.47993463,0.368267995,0.150486335
5.337499945,-1.559944687,0.367232863,0.15049485
5.337499945,-1.639954744,0.366044338,0.150502004
5.337499945,-1.719964801,0.364413368,0.150507737
5.337499945,-1.799974858,0.361808716,0.150512106
5.337499945,-1.879984915,0.357376366,0.150514985
5.337499945,-1.959994972,0.349944555,0.15051629
5.455833554,1.96001922,0.015422126,0.149839541
5.455833554,1.88005766,0.016652796,0.149839539
5.455833554,1.8000961,0.017585407,0.149839675
5.455833554,1.72013454,0.018235309,0.149839658
5.455833554,1.64017298,0.018527828,0.149839603
5.455833554,1.56021142,0.018435118,0.14983933
5.455833554,1.48024986,0.017924734,0.149838727
5.455833554,1.4002883,0.016998088,0.14983761
5.455833554,1.320326741,0.015635617,0.149835674
5.455833554,1.240365181,0.013861908,0.149832787
5.455833278,1.160379596,0.009060656,0.14982798
5.455833278,1.080369986,0.014730497,0.149821381
5.455833278,1.000360376,0.06219582,0.149823847
