     X_meter,            Y_meter,        Vel_Mag_m_p_s,       Water_Depth_m
-0.180722892,0.88392,0.408722335,0.123985889
-0.180722892,0.82296,0.41433512,0.123933485
-0.180722892,0.762,0.417926471,0.123891423
-0.180722892,0.70104,0.420960473,0.123779469
-0.180722892,0.64008,0.424446283,0.122732474
-0.180722892,0.57912,0.428523172,0.119182307
-0.180722892,0.51816,0.434451927,0.115937938
-0.180722892,0.4572,0.441020142,0.114397144
-0.180722892,0.39624,0.447893519,0.11490902
-0.180722892,0.33528,0.454962247,0.115800908
-0.180722892,0.27432,0.462160527,0.116134733
-0.180722892,0.21336,0.469643539,0.116115425
-0.180722892,0.1524,0.474938715,0.114560357
-0.180722892,0.09144,0.471523456,0.114368135
-0.180722892,0.03048,0.461917833,0.110528012
-0.180722892,-0.03048,0.445254497,0.095623912
-0.180722892,-0.09144,0.422010186,0.066899748
-0.180722892,-0.1524,0.507650344,0.02930772
-0.180722892,-0.21336,0.524065006,0.003064258
-0.180722892,-0.27432,0,0
-0.180722892,-0.33528,0,0
-0.180722892,-0.39624,0,0
-0.180722892,-0.4572,0,0
-0.180722892,-0.51816,0,0
-0.180722892,-0.57912,0,0
-0.180722892,-0.64008,0,0
-0.180722892,-0.70104,0.043308425,0.006110653
-0.180722892,-0.762,0.058290916,0.007348386
-0.180722892,-0.82296,0.058871716,0.007402027
-0.180722892,-0.88392,0.059179292,0.007625973
-0.120481928,0.88392,0.418112039,0.123543929
-0.120481928,0.82296,0.423845176,0.123491626
-0.120481928,0.762,0.42754022,0.123444979
-0.120481928,0.70104,0.430667782,0.123339495
-0.120481928,0.64008,0.434288274,0.122199912
-0.120481928,0.57912,0.43943633,0.11893517
-0.120481928,0.51816,0.445113633,0.115632185
-0.120481928,0.4572,0.452342735,0.114129856
-0.120481928,0.39624,0.459100075,0.114640011
-0.120481928,0.33528,0.466011313,0.115369805
-0.120481928,0.27432,0.472351483,0.115887864
-0.120481928,0.21336,0.476516559,0.1158782
-0.120481928,0.1524,0.479215168,0.11512093
-0.120481928,0.09144,0.472420319,0.114118786
-0.120481928,0.03048,0.45192617,0.10996084
-0.120481928,-0.03048,0.412400649,0.094551892
-0.120481928,-0.09144,0.325751764,0.065584813
-0.120481928,-0.1524,0.250560815,0.030685001
-0.120481928,-0.21336,0.267509773,0.00101298
-0.120481928,-0.27432,0,0
-0.120481928,-0.33528,0,0
-0.120481928,-0.39624,0,0
-0.120481928,-0.4572,0,0
-0.120481928,-0.51816,0,0
-0.120481928,-0.57912,0,0
-0.120481928,-0.64008,0,0
-0.120481928,-0.70104,0.090590272,0.004046595
-0.120481928,-0.762,0.106506643,0.005539877
-0.120481928,-0.82296,0.107231655,0.005542167
-0.120481928,-0.88392,0.10701813,0.00552428
-0.060240964,0.88392,0.426959976,0.123111762
-0.060240964,0.82296,0.432797809,0.123060281
-0.060240964,0.762,0.436533261,0.123009885
-0.060240964,0.70104,0.43964266,0.122898031
-0.060240964,0.64008,0.443263734,0.121948549
-0.060240964,0.57912,0.448229989,0.119196002
-0.060240964,0.51816,0.454565605,0.115953638
-0.060240964,0.4572,0.461834508,0.114756627
-0.060240964,0.39624,0.469091714,0.114591686
-0.060240964,0.33528,0.475937038,0.115105429
-0.060240964,0.27432,0.481679852,0.115409278
-0.060240964,0.21336,0.483399553,0.115157442
-0.060240964,0.1524,0.480850819,0.114517205
-0.060240964,0.09144,0.469524652,0.113595573
-0.060240964,0.03048,0.438636751,0.10941533
-0.060240964,-0.03048,0.378627166,0.094142458
-0.060240964,-0.09144,0.234757307,0.064563505
-0.060240964,-0.1524,0.184705845,0.030651339
-0.060240964,-0.21336,0,0
-0.060240964,-0.27432,0,0
-0.060240964,-0.33528,0,0
-0.060240964,-0.39624,0,0
-0.060240964,-0.4572,0,0
-0.060240964,-0.51816,0,0
-0.060240964,-0.57912,0,0
-0.060240964,-0.64008,0,0
-0.060240964,-0.70104,0.113176837,0.003383775
-0.060240964,-0.762,0.127910188,0.004996021
-0.060240964,-0.82296,0.1273577,0.005005792
-0.060240964,-0.88392,0.127913799,0.004957115
0,0.88392,0.435224507,0.122693724
0,0.82296,0.441146962,0.122644548
0,0.762,0.444832071,0.122594894
0,0.70104,0.447739245,0.122488178
0,0.64008,0.450767267,0.121752091
0,0.57912,0.454542493,0.119502179
0,0.51816,0.460613525,0.116793273
0,0.4572,0.467675184,0.115432344
0,0.39624,0.476522639,0.11499483
0,0.33528,0.48367488,0.115142776
0,0.27432,0.489224148,0.115290311
0,0.21336,0.489803217,0.114014947
0,0.1524,0.482730448,0.112994874
0,0.09144,0.464644929,0.112299342
0,0.03048,0.421506614,0.108686375
0,-0.03048,0.342717742,0.094559855
0,-0.09144,0.127655505,0.066226949
0,-0.1524,0.214485506,0.030102101
0,-0.21336,0.213624906,0.001017102
0,-0.27432,0,0
0,-0.33528,0,0
0,-0.39624,0,0
0,-0.4572,0,0
0,-0.51816,0,0
0,-0.57912,0,0
0,-0.64008,0,0
0,-0.70104,0.129696096,0.002821902
0,-0.762,0.142943395,0.004586704
0,-0.82296,0.142068753,0.004635504
0,-0.88392,0.141045484,0.004593819
0.060240964,0.88392,0.442919416,0.122292291
0.060240964,0.82296,0.44892958,0.122246546
0.060240964,0.762,0.452553883,0.122201829
0.060240964,0.70104,0.455276099,0.122100067
0.060240964,0.64008,0.457747577,0.121428051
0.060240964,0.57912,0.460859455,0.119176746
0.060240964,0.51816,0.465763421,0.11687098
0.060240964,0.4572,0.472393144,0.115631721
0.060240964,0.39624,0.480328034,0.116076554
0.060240964,0.33528,0.487667863,0.116046638
0.060240964,0.27432,0.492300938,0.116009164
0.060240964,0.21336,0.493531479,0.113688664
0.060240964,0.1524,0.483973275,0.111555112
0.060240964,0.09144,0.460142716,0.110588488
0.060240964,0.03048,0.405067954,0.107786193
0.060240964,-0.03048,0.314123585,0.093923305
0.060240964,-0.09144,0.064664416,0.067992257
0.060240964,-0.1524,0.232844252,0.030630069
0.060240964,-0.21336,0.150853988,0.001020034
0.060240964,-0.27432,0,0
0.060240964,-0.33528,0,0
0.060240964,-0.39624,0,0
0.060240964,-0.4572,0,0
0.060240964,-0.51816,0,0
0.060240964,-0.57912,0,0
0.060240964,-0.64008,0,0
0.060240964,-0.70104,0.134030992,0.002759323
0.060240964,-0.762,0.159996253,0.004040265
0.060240964,-0.82296,0.160416201,0.004087823
0.060240964,-0.88392,0.159044551,0.004082093
0.120481928,0.88392,0.450092043,0.121907106
0.120481928,0.82296,0.456222205,0.121864193
0.120481928,0.762,0.459886145,0.121823171
0.120481928,0.70104,0.462641267,0.121711465
0.120481928,0.64008,0.465346963,0.120729725
0.120481928,0.57912,0.467901156,0.118722886
0.120481928,0.51816,0.471786431,0.116571333
0.120481928,0.4572,0.477268222,0.115743681
0.120481928,0.39624,0.482429013,0.116408481
0.120481928,0.33528,0.487461637,0.117053818
0.120481928,0.27432,0.489998972,0.116721781
0.120481928,0.21336,0.490281271,0.114656965
0.120481928,0.1524,0.48010043,0.111590387
0.120481928,0.09144,0.452947149,0.110305894
0.120481928,0.03048,0.389598741,0.107344179
0.120481928,-0.03048,0.287183394,0.094285466
0.120481928,-0.09144,0.058942443,0.068631233
0.120481928,-0.1524,0.208669304,0.031808707
0.120481928,-0.21336,0.135330039,0.001394625
0.120481928,-0.27432,0,0
0.120481928,-0.33528,0,0
0.120481928,-0.39624,0,0
0.120481928,-0.4572,0,0
0.120481928,-0.51816,0,0
0.120481928,-0.57912,0,0
0.120481928,-0.64008,0,0
0.120481928,-0.70104,0.148972559,0.001997658
0.120481928,-0.762,0.19409019,0.00319858
0.120481928,-0.82296,0.19379061,0.00324651
0.120481928,-0.88392,0.190876788,0.003229709
0.180722892,0.88392,0.456749755,0.121537122
0.180722892,0.82296,0.463019874,0.121495169
0.180722892,0.762,0.466791614,0.121451011
0.180722892,0.70104,0.46960493,0.121343121
0.180722892,0.64008,0.472523702,0.120527409
0.180722892,0.57912,0.474907586,0.117919348
0.180722892,0.51816,0.47812134,0.115798241
0.180722892,0.4572,0.482112179,0.115368159
0.180722892,0.39624,0.486004424,0.116060272
0.180722892,0.33528,0.488867418,0.116212171
0.180722892,0.27432,0.489310663,0.115588025
0.180722892,0.21336,0.485740265,0.1141743
0.180722892,0.1524,0.472434095,0.111932795
0.180722892,0.09144,0.44055553,0.11123304
0.180722892,0.03048,0.373581597,0.107933915
0.180722892,-0.03048,0.259450732,0.094513199
0.180722892,-0.09144,0.052220658,0.070293203
0.180722892,-0.1524,0.175478544,0.035114051
0.180722892,-0.21336,0.124581729,0.003403752
0.180722892,-0.27432,0,0
0.180722892,-0.33528,0,0
0.180722892,-0.39624,0,0
0.180722892,-0.4572,0,0
0.180722892,-0.51816,0,0
0.180722892,-0.57912,0,0
0.180722892,-0.64008,0,0
0.180722892,-0.70104,0.218880702,0.001157845
0.180722892,-0.762,0.279670333,0.002145847
0.180722892,-0.82296,0.282053156,0.002178829
0.180722892,-0.88392,0.279899023,0.002135928
0.240963855,0.88392,0.462853696,0.121184956
0.240963855,0.82296,0.469270532,0.121144288
0.240963855,0.762,0.473185837,0.121097105
0.240963855,0.70104,0.476092667,0.121011104
0.240963855,0.64008,0.478962274,0.12003515
0.240963855,0.57912,0.482124229,0.117027244
0.240963855,0.51816,0.485329878,0.114665095
0.240963855,0.4572,0.489232353,0.113893521
0.240963855,0.39624,0.493008122,0.114366837
0.240963855,0.33528,0.49571181,0.114272896
0.240963855,0.27432,0.494865591,0.113623368
0.240963855,0.21336,0.487049441,0.113097972
0.240963855,0.1524,0.467965314,0.112132284
0.240963855,0.09144,0.430103478,0.11146626
0.240963855,0.03048,0.35992188,0.108593023
0.240963855,-0.03048,0.235731817,0.096099904
0.240963855,-0.09144,0.037398188,0.072596366
0.240963855,-0.1524,0.12745356,0.042816226
0.240963855,-0.21336,0.096265596,0.012259414
0.240963855,-0.27432,0,0
0.240963855,-0.33528,0,0
0.240963855,-0.39624,0,0
0.240963855,-0.4572,0,0
0.240963855,-0.51816,0,0
0.240963855,-0.57912,0,0
0.240963855,-0.64008,0,0
0.240963855,-0.70104,0.298131302,0.002037285
0.240963855,-0.762,0.364945908,0.003434736
0.240963855,-0.82296,0.368242033,0.003303206
0.240963855,-0.88392,0.353253692,0.002951776
0.301204819,0.88392,0.468348613,0.120853837
0.301204819,0.82296,0.474925963,0.120814085
0.301204819,0.762,0.479045989,0.120760583
0.301204819,0.70104,0.4822178,0.120654782
0.301204819,0.64008,0.48541763,0.119582294
0.301204819,0.57912,0.489706982,0.116054974
0.301204819,0.51816,0.493843191,0.113057575
0.301204819,0.4572,0.498505715,0.112286147
0.301204819,0.39624,0.502342857,0.112692915
0.301204819,0.33528,0.504107898,0.112715066
0.301204819,0.27432,0.501313776,0.11256897
0.301204819,0.21336,0.489863036,0.112665064
0.301204819,0.1524,0.465420236,0.112770606
0.301204819,0.09144,0.422778974,0.112693073
0.301204819,0.03048,0.349924069,0.1097397
0.301204819,-0.03048,0.215707479,0.100113613
0.301204819,-0.09144,0.019773156,0.079901311
0.301204819,-0.1524,0.093117092,0.054597385
0.301204819,-0.21336,0.087426524,0.030727681
0.301204819,-0.27432,0.053227509,0.016762997
0.301204819,-0.33528,0.020085791,0.017773129
0.301204819,-0.39624,0.012944882,0.018056266
0.301204819,-0.4572,0.008550125,0.016595112
0.301204819,-0.51816,0.012121634,0.014758741
0.301204819,-0.57912,0.01339317,0.013473442
0.301204819,-0.64008,0.035484631,0.019089611
0.301204819,-0.70104,0.069402515,0.025692962
0.301204819,-0.762,0.13264598,0.027119765
0.301204819,-0.82296,0.168416838,0.026847003
0.301204819,-0.88392,0.170981555,0.026591455
0.361445783,0.88392,0.473152075,0.120548006
0.361445783,0.82296,0.479894684,0.120508772
0.361445783,0.762,0.484250125,0.120446405
0.361445783,0.70104,0.487767463,0.12030957
0.361445783,0.64008,0.491578649,0.118876085
0.361445783,0.57912,0.496102601,0.115483118
0.361445783,0.51816,0.501293252,0.112173265
0.361445783,0.4572,0.505838186,0.111401992
0.361445783,0.39624,0.508950402,0.111989465
0.361445783,0.33528,0.509078073,0.112246382
0.361445783,0.27432,0.50364341,0.112632823
0.361445783,0.21336,0.489494124,0.113289319
0.361445783,0.1524,0.461737341,0.113687081
0.361445783,0.09144,0.414542796,0.114293905
0.361445783,0.03048,0.339061929,0.112691084
0.361445783,-0.03048,0.200238357,0.105576024
0.361445783,-0.09144,0.025879309,0.091292699
0.361445783,-0.1524,0.069327472,0.071264443
0.361445783,-0.21336,0.066164662,0.053397218
0.361445783,-0.27432,0.044494942,0.042217187
0.361445783,-0.33528,0.023844247,0.044360162
0.361445783,-0.39624,0.016698004,0.04587318
0.361445783,-0.4572,0.007269504,0.045066909
0.361445783,-0.51816,0.01525636,0.042925777
0.361445783,-0.57912,0.014010049,0.041458933
0.361445783,-0.64008,0.019683468,0.049294586
0.361445783,-0.70104,0.040167329,0.056029562
0.361445783,-0.762,0.053759359,0.058033328
0.361445783,-0.82296,0.033944408,0.058146327
0.361445783,-0.88392,0.039701055,0.058293173
0.421686747,0.88392,0.477151244,0.120273213
0.421686747,0.82296,0.48402999,0.120234816
0.421686747,0.762,0.488541694,0.12016271
0.421686747,0.70104,0.492166501,0.120033193
0.421686747,0.64008,0.496412822,0.118745806
0.421686747,0.57912,0.500920091,0.114855527
0.421686747,0.51816,0.50552043,0.111833008
0.421686747,0.4572,0.509152118,0.111281694
0.421686747,0.39624,0.511105787,0.112160855
0.421686747,0.33528,0.509682771,0.112789172
0.421686747,0.27432,0.50215628,0.113540752
0.421686747,0.21336,0.485997659,0.114604958
0.421686747,0.1524,0.456741502,0.115286096
0.421686747,0.09144,0.406660523,0.115952813
0.421686747,0.03048,0.326995517,0.11557086
0.421686747,-0.03048,0.188263337,0.110815032
0.421686747,-0.09144,0.028088009,0.101636483
0.421686747,-0.1524,0.055943044,0.088523898
0.421686747,-0.21336,0.053512933,0.076935327
0.421686747,-0.27432,0.038771461,0.068964025
0.421686747,-0.33528,0.025183809,0.070018515
0.421686747,-0.39624,0.017078922,0.071561697
0.421686747,-0.4572,0.009661513,0.071475342
0.421686747,-0.51816,0.011715085,0.069769771
0.421686747,-0.57912,0.023798435,0.068549746
0.421686747,-0.64008,0.034700967,0.07648617
0.421686747,-0.70104,0.034356859,0.086306032
0.421686747,-0.762,0.044507912,0.087354936
0.421686747,-0.82296,0.057749148,0.086932048
0.421686747,-0.88392,0.076730429,0.087127578
0.481927711,0.88392,0.480261785,0.120036696
0.481927711,0.82296,0.487231254,0.120002133
0.481927711,0.762,0.491755128,0.119927978
0.481927711,0.70104,0.495255236,0.119787477
0.481927711,0.64008,0.499157697,0.118727664
0.481927711,0.57912,0.504213706,0.115086708
0.481927711,0.51816,0.507705333,0.111993707
0.481927711,0.4572,0.50994356,0.111615228
0.481927711,0.39624,0.509958726,0.113103368
0.481927711,0.33528,0.50678335,0.114248583
0.481927711,0.27432,0.497663457,0.115262358
0.481927711,0.21336,0.479936509,0.116645066
0.481927711,0.1524,0.449385968,0.117684079
0.481927711,0.09144,0.398797584,0.118337707
0.481927711,0.03048,0.317554547,0.11722053
0.481927711,-0.03048,0.180034172,0.115066884
0.481927711,-0.09144,0.029875693,0.109755109
0.481927711,-0.1524,0.046433975,0.102469011
0.481927711,-0.21336,0.045417148,0.096404651
0.481927711,-0.27432,0.036173633,0.092538099
0.481927711,-0.33528,0.026881993,0.093562913
0.481927711,-0.39624,0.020925362,0.095091599
0.481927711,-0.4572,0.014609732,0.094248869
0.481927711,-0.51816,0.009798032,0.093381978
0.481927711,-0.57912,0.012031138,0.092548243
0.481927711,-0.64008,0.018278807,0.098203153
0.481927711,-0.70104,0.029583698,0.107109308
0.481927711,-0.762,0.030691106,0.109802739
0.481927711,-0.82296,0.015269291,0.11015727
0.481927711,-0.88392,0.053624914,0.109673065
0.542168675,0.88392,0.482484704,0.119841746
0.542168675,0.82296,0.489506318,0.119813146
0.542168675,0.762,0.493879937,0.119744028
0.542168675,0.70104,0.497054874,0.119635036
0.542168675,0.64008,0.499996644,0.119044977
0.542168675,0.57912,0.504431126,0.116231939
0.542168675,0.51816,0.507378877,0.113096515
0.542168675,0.4572,0.508282673,0.112874698
0.542168675,0.39624,0.506398675,0.114433646
0.542168675,0.33528,0.501136471,0.116035111
0.542168675,0.27432,0.490913707,0.117050246
0.542168675,0.21336,0.471839071,0.118505211
0.542168675,0.1524,0.440256704,0.119636351
0.542168675,0.09144,0.389075474,0.121036449
0.542168675,0.03048,0.309833084,0.118969843
0.542168675,-0.03048,0.175227848,0.117153686
0.542168675,-0.09144,0.030712686,0.115745386
0.542168675,-0.1524,0.040209085,0.111726392
0.542168675,-0.21336,0.040803948,0.107911863
0.542168675,-0.27432,0.034961353,0.107828907
0.542168675,-0.33528,0.028619816,0.109949037
0.542168675,-0.39624,0.023463632,0.111459545
0.542168675,-0.4572,0.018416973,0.110857611
0.542168675,-0.51816,0.015061137,0.109926119
0.542168675,-0.57912,0.014779721,0.109205592
0.542168675,-0.64008,0.015787936,0.11057263
0.542168675,-0.70104,0.015111251,0.11616791
0.542168675,-0.762,0.014880825,0.117286421
0.542168675,-0.82296,0.027032136,0.117835379
0.542168675,-0.88392,0.055150999,0.117939858
0.602409639,0.88392,0.483922622,0.119687233
0.602409639,0.82296,0.490976583,0.119666608
0.602409639,0.762,0.495084929,0.119613539
0.602409639,0.70104,0.497725153,0.119527917
0.602409639,0.64008,0.499458298,0.119189129
0.602409639,0.57912,0.501457614,0.11790316
0.602409639,0.51816,0.504177036,0.114882139
0.602409639,0.4572,0.504030157,0.114501262
0.602409639,0.39624,0.50251616,0.115632333
0.602409639,0.33528,0.496683662,0.11678719
0.602409639,0.27432,0.486135191,0.117720633
0.602409639,0.21336,0.467018923,0.118546103
0.602409639,0.1524,0.434576568,0.119611419
0.602409639,0.09144,0.381889159,0.121393083
0.602409639,0.03048,0.303188037,0.120499408
0.602409639,-0.03048,0.173551998,0.118159788
0.602409639,-0.09144,0.033164557,0.118494756
0.602409639,-0.1524,0.034992412,0.117299278
0.602409639,-0.21336,0.038247518,0.114781142
0.602409639,-0.27432,0.035607591,0.113716955
0.602409639,-0.33528,0.031508861,0.116320508
0.602409639,-0.39624,0.028421076,0.11890158
0.602409639,-0.4572,0.025403105,0.117867671
0.602409639,-0.51816,0.02289922,0.117271353
0.602409639,-0.57912,0.020648412,0.117531653
0.602409639,-0.64008,0.019183928,0.117120015
0.602409639,-0.70104,0.017880679,0.11785462
0.602409639,-0.762,0.009890487,0.118289692
0.602409639,-0.82296,0.020022395,0.11830947
0.602409639,-0.88392,0.04561252,0.118323048
0.662650602,0.88392,0.484768525,0.119566172
0.662650602,0.82296,0.491873201,0.119553401
0.662650602,0.762,0.495759628,0.119519782
0.662650602,0.70104,0.497956726,0.119472472
0.662650602,0.64008,0.499127186,0.119339987
0.662650602,0.57912,0.499202994,0.11850713
0.662650602,0.51816,0.500898284,0.116476144
0.662650602,0.4572,0.500736789,0.115263202
0.662650602,0.39624,0.499879264,0.116600811
0.662650602,0.33528,0.496154036,0.116945033
0.662650602,0.27432,0.486386105,0.117371067
0.662650602,0.21336,0.467929431,0.117995333
0.662650602,0.1524,0.435533579,0.118211077
0.662650602,0.09144,0.381603707,0.119921797
0.662650602,0.03048,0.30084303,0.120272968
0.662650602,-0.03048,0.175088973,0.118444605
0.662650602,-0.09144,0.037855743,0.118994647
0.662650602,-0.1524,0.030208366,0.119678417
0.662650602,-0.21336,0.036283591,0.118364448
0.662650602,-0.27432,0.035282638,0.117411952
0.662650602,-0.33528,0.032950061,0.118967104
0.662650602,-0.39624,0.03083649,0.120567345
0.662650602,-0.4572,0.02816568,0.119689875
0.662650602,-0.51816,0.025490671,0.118484218
0.662650602,-0.57912,0.021018996,0.118902129
0.662650602,-0.64008,0.014650757,0.118736276
0.662650602,-0.70104,0.004578267,0.118256588
0.662650602,-0.762,0.015465538,0.118232145
0.662650602,-0.82296,0.024764963,0.118262054
0.662650602,-0.88392,0.041290031,0.118268872
0.722891566,0.88392,0.485232058,0.119467919
0.722891566,0.82296,0.492424085,0.119460639
0.722891566,0.762,0.496224044,0.119440835
0.722891566,0.70104,0.498204606,0.119415985
0.722891566,0.64008,0.499309429,0.119426488
0.722891566,0.57912,0.499582461,0.119022229
0.722891566,0.51816,0.500683125,0.117257619
0.722891566,0.4572,0.501908582,0.115151793
0.722891566,0.39624,0.499855381,0.11633801
0.722891566,0.33528,0.496641714,0.117304951
0.722891566,0.27432,0.487397987,0.117638954
0.722891566,0.21336,0.468931779,0.118126443
0.722891566,0.1524,0.437011701,0.118042752
0.722891566,0.09144,0.383417864,0.118876954
0.722891566,0.03048,0.301749071,0.119386288
0.722891566,-0.03048,0.178827565,0.118172838
0.722891566,-0.09144,0.044835968,0.118910524
0.722891566,-0.1524,0.025895804,0.11998874
0.722891566,-0.21336,0.034762568,0.120043163
0.722891566,-0.27432,0.035656756,0.11985332
0.722891566,-0.33528,0.035084935,0.120962731
0.722891566,-0.39624,0.034363279,0.121855949
0.722891566,-0.4572,0.033364982,0.120485636
0.722891566,-0.51816,0.031965615,0.118777929
0.722891566,-0.57912,0.02909368,0.118736363
0.722891566,-0.64008,0.025230903,0.118710119
0.722891566,-0.70104,0.017841155,0.118314305
0.722891566,-0.762,0.010317697,0.118324837
0.722891566,-0.82296,0.01901445,0.118336926
0.722891566,-0.88392,0.032220404,0.11833638
0.78313253,0.88392,0.485459766,0.119383122
0.78313253,0.82296,0.492762095,0.119378661
0.78313253,0.762,0.496571472,0.119365198
0.78313253,0.70104,0.498466454,0.119354701
0.78313253,0.64008,0.499426976,0.119468636
0.78313253,0.57912,0.499662565,0.119470832
0.78313253,0.51816,0.50085691,0.118360042
0.78313253,0.4572,0.503821022,0.116155113
0.78313253,0.39624,0.502379659,0.115956646
0.78313253,0.33528,0.496812202,0.117373688
0.78313253,0.27432,0.486472094,0.117956333
0.78313253,0.21336,0.466804034,0.118689073
0.78313253,0.1524,0.434639026,0.118376973
0.78313253,0.09144,0.382424288,0.118798807
0.78313253,0.03048,0.302395022,0.118775687
0.78313253,-0.03048,0.182812979,0.117920487
0.78313253,-0.09144,0.05267352,0.118303451
0.78313253,-0.1524,0.021960338,0.11964976
0.78313253,-0.21336,0.033113905,0.120228335
0.78313253,-0.27432,0.035258567,0.120733774
0.78313253,-0.33528,0.03570647,0.122100216
0.78313253,-0.39624,0.035679529,0.123043458
0.78313253,-0.4572,0.035184429,0.121110713
0.78313253,-0.51816,0.033806559,0.119026905
0.78313253,-0.57912,0.030467021,0.118616712
0.78313253,-0.64008,0.025324495,0.118640484
0.78313253,-0.70104,0.017843648,0.118275243
0.78313253,-0.762,0.014540013,0.118301135
0.78313253,-0.82296,0.018654625,0.118324464
0.78313253,-0.88392,0.026972928,0.118326635
0.843373494,0.88392,0.485527561,0.119306724
0.843373494,0.82296,0.492948283,0.119303936
0.843373494,0.762,0.496819564,0.119294362
0.843373494,0.70104,0.4986889,0.119289049
0.843373494,0.64008,0.499443928,0.119387044
0.843373494,0.57912,0.499232577,0.119398483
0.843373494,0.51816,0.499165937,0.118879103
0.843373494,0.4572,0.500869986,0.117931634
0.843373494,0.39624,0.501437993,0.117400266
0.843373494,0.33528,0.496059732,0.117744997
0.843373494,0.27432,0.484771835,0.118424774
0.843373494,0.21336,0.464629194,0.118626194
0.843373494,0.1524,0.432278345,0.11817181
0.843373494,0.09144,0.380677137,0.118543835
0.843373494,0.03048,0.302584806,0.118624675
0.843373494,-0.03048,0.186876494,0.117752087
0.843373494,-0.09144,0.060630749,0.118170464
0.843373494,-0.1524,0.02016216,0.119604256
0.843373494,-0.21336,0.032095877,0.119703705
0.843373494,-0.27432,0.035545726,0.120651325
0.843373494,-0.33528,0.036985614,0.122323728
0.843373494,-0.39624,0.037969851,0.123064573
0.843373494,-0.4572,0.038435589,0.121181395
0.843373494,-0.51816,0.037927391,0.118912932
0.843373494,-0.57912,0.035691311,0.118659259
0.843373494,-0.64008,0.031885525,0.118659377
0.843373494,-0.70104,0.025094176,0.11835784
0.843373494,-0.762,0.015748533,0.118358837
0.843373494,-0.82296,0.012617072,0.118372022
0.843373494,-0.88392,0.019486939,0.118372663
0.903614458,0.88392,0.485472972,0.119236128
0.903614458,0.82296,0.493025174,0.119234043
0.903614458,0.762,0.497041215,0.11922547
0.903614458,0.70104,0.499053594,0.119219645
0.903614458,0.64008,0.499988874,0.119203822
0.903614458,0.57912,0.49999192,0.118959506
0.903614458,0.51816,0.498963688,0.118518514
0.903614458,0.4572,0.49795968,0.118085257
0.903614458,0.39624,0.497561441,0.118333561
0.903614458,0.33528,0.493665009,0.118470378
0.903614458,0.27432,0.483341223,0.118365435
0.903614458,0.21336,0.464264413,0.118318172
0.903614458,0.1524,0.43251529,0.117573259
0.903614458,0.09144,0.381273056,0.117902592
0.903614458,0.03048,0.303826377,0.118455285
0.903614458,-0.03048,0.191245658,0.118236577
0.903614458,-0.09144,0.069084481,0.11837407
0.903614458,-0.1524,0.020301339,0.119518454
0.903614458,-0.21336,0.031228181,0.119883318
0.903614458,-0.27432,0.035621066,0.120334377
0.903614458,-0.33528,0.037462444,0.1224265
0.903614458,-0.39624,0.038802575,0.122808071
0.903614458,-0.4572,0.039476725,0.120866952
0.903614458,-0.51816,0.038934908,0.118801832
0.903614458,-0.57912,0.036748915,0.118556944
0.903614458,-0.64008,0.033182175,0.1187922
0.903614458,-0.70104,0.027163831,0.118383221
0.903614458,-0.762,0.019512444,0.118355147
0.903614458,-0.82296,0.011784644,0.118379678
0.903614458,-0.88392,0.013960808,0.118379075
0.963855422,0.88392,0.485292029,0.119170117
0.963855422,0.82296,0.492988609,0.119167233
0.963855422,0.762,0.49723981,0.119154038
0.963855422,0.70104,0.499569961,0.119137179
0.963855422,0.64008,0.501089825,0.119012132
0.963855422,0.57912,0.501934149,0.118518135
0.963855422,0.51816,0.501259737,0.117784038
0.963855422,0.4572,0.499783004,0.117371758
0.963855422,0.39624,0.497710926,0.117934728
0.963855422,0.33528,0.493294047,0.118208332
0.963855422,0.27432,0.483819446,0.118053526
0.963855422,0.21336,0.465222036,0.117839799
0.963855422,0.1524,0.433774414,0.117416151
0.963855422,0.09144,0.382978775,0.117870791
0.963855422,0.03048,0.306264933,0.11845399
0.963855422,-0.03048,0.196094178,0.118760287
0.963855422,-0.09144,0.077762611,0.119183737
0.963855422,-0.1524,0.023463193,0.119660964
0.963855422,-0.21336,0.031516082,0.120129615
0.963855422,-0.27432,0.036380974,0.120169198
0.963855422,-0.33528,0.038599399,0.122394145
0.963855422,-0.39624,0.040324887,0.122852518
0.963855422,-0.4572,0.041177653,0.12082023
0.963855422,-0.51816,0.040781959,0.119030598
0.963855422,-0.57912,0.038987533,0.1187983
0.963855422,-0.64008,0.036186525,0.118782073
0.963855422,-0.70104,0.031198843,0.118444348
0.963855422,-0.762,0.024124339,0.118395139
0.963855422,-0.82296,0.013453717,0.118415069
0.963855422,-0.88392,0.006772769,0.118416952
1.024096386,0.88392,0.484924421,0.119110114
1.024096386,0.82296,0.492757782,0.11910555
1.024096386,0.762,0.497266685,0.119083423
1.024096386,0.70104,0.499947169,0.119052217
1.024096386,0.64008,0.50205001,0.11896141
1.024096386,0.57912,0.503900356,0.118328503
1.024096386,0.51816,0.504492594,0.117018956
1.024096386,0.4572,0.503364423,0.11653452
1.024096386,0.39624,0.50079111,0.117319926
1.024096386,0.33528,0.495572217,0.117738451
1.024096386,0.27432,0.48524251,0.117871964
1.024096386,0.21336,0.46620813,0.117901708
1.024096386,0.1524,0.433815527,0.11792529
1.024096386,0.09144,0.383667986,0.118421065
1.024096386,0.03048,0.308745271,0.118808676
1.024096386,-0.03048,0.201658845,0.119215383
